<TICKER>,<PER>,<DATE>,<TIME>,<VOL>
SiH0 [SPBFUT],10,20191210,161000,10847.000000
SiH0 [SPBFUT],10,20191210,162000,10026.000000
SiH0 [SPBFUT],10,20191210,163000,91902.000000
SiH0 [SPBFUT],10,20191210,164000,44814.000000
SiH0 [SPBFUT],10,20191210,165000,14454.000000
SiH0 [SPBFUT],10,20191210,170000,19621.000000
SiH0 [SPBFUT],10,20191210,171000,12739.000000
SiH0 [SPBFUT],10,20191210,172000,17031.000000
SiH0 [SPBFUT],10,20191210,173000,25033.000000
SiH0 [SPBFUT],10,20191210,174000,29787.000000
SiH0 [SPBFUT],10,20191210,175000,12721.000000
SiH0 [SPBFUT],10,20191210,180000,15079.000000
SiH0 [SPBFUT],10,20191210,181000,12386.000000
SiH0 [SPBFUT],10,20191210,182000,11964.000000
SiH0 [SPBFUT],10,20191210,183000,15933.000000
SiH0 [SPBFUT],10,20191210,184000,10247.000000
SiH0 [SPBFUT],10,20191210,190000,18227.000000
SiH0 [SPBFUT],10,20191210,191000,4534.000000
SiH0 [SPBFUT],10,20191210,192000,6145.000000
SiH0 [SPBFUT],10,20191210,193000,4714.000000
SiH0 [SPBFUT],10,20191210,194000,2903.000000
SiH0 [SPBFUT],10,20191210,195000,2699.000000
SiH0 [SPBFUT],10,20191210,200000,2524.000000
SiH0 [SPBFUT],10,20191210,201000,1587.000000
SiH0 [SPBFUT],10,20191210,202000,3147.000000
SiH0 [SPBFUT],10,20191210,203000,2152.000000
SiH0 [SPBFUT],10,20191210,204000,1984.000000
SiH0 [SPBFUT],10,20191210,205000,3181.000000
SiH0 [SPBFUT],10,20191210,210000,3849.000000
SiH0 [SPBFUT],10,20191210,211000,2651.000000
SiH0 [SPBFUT],10,20191210,212000,3248.000000
SiH0 [SPBFUT],10,20191210,213000,1790.000000
SiH0 [SPBFUT],10,20191210,214000,1918.000000
SiH0 [SPBFUT],10,20191210,215000,936.000000
SiH0 [SPBFUT],10,20191210,220000,2820.000000
SiH0 [SPBFUT],10,20191210,221000,7097.000000
SiH0 [SPBFUT],10,20191210,222000,1807.000000
SiH0 [SPBFUT],10,20191210,223000,2517.000000
SiH0 [SPBFUT],10,20191210,224000,29410.000000
SiH0 [SPBFUT],10,20191210,225000,4866.000000
SiH0 [SPBFUT],10,20191210,230000,3871.000000
SiH0 [SPBFUT],10,20191210,231000,3878.000000
SiH0 [SPBFUT],10,20191210,232000,2796.000000
SiH0 [SPBFUT],10,20191210,233000,2674.000000
SiH0 [SPBFUT],10,20191210,234000,4409.000000
SiH0 [SPBFUT],10,20191211,100000,41944.000000
SiH0 [SPBFUT],10,20191211,101000,58976.000000
SiH0 [SPBFUT],10,20191211,102000,37687.000000
SiH0 [SPBFUT],10,20191211,103000,19838.000000
SiH0 [SPBFUT],10,20191211,104000,17454.000000
SiH0 [SPBFUT],10,20191211,105000,15472.000000
SiH0 [SPBFUT],10,20191211,110000,28848.000000
SiH0 [SPBFUT],10,20191211,111000,20388.000000
SiH0 [SPBFUT],10,20191211,112000,17152.000000
SiH0 [SPBFUT],10,20191211,113000,9427.000000
SiH0 [SPBFUT],10,20191211,114000,8827.000000
SiH0 [SPBFUT],10,20191211,115000,24551.000000
SiH0 [SPBFUT],10,20191211,120000,17096.000000
SiH0 [SPBFUT],10,20191211,121000,9750.000000
SiH0 [SPBFUT],10,20191211,122000,13038.000000
SiH0 [SPBFUT],10,20191211,123000,12040.000000
SiH0 [SPBFUT],10,20191211,124000,14436.000000
SiH0 [SPBFUT],10,20191211,125000,13162.000000
SiH0 [SPBFUT],10,20191211,130000,7333.000000
SiH0 [SPBFUT],10,20191211,131000,5003.000000
SiH0 [SPBFUT],10,20191211,132000,10484.000000
SiH0 [SPBFUT],10,20191211,133000,5219.000000
SiH0 [SPBFUT],10,20191211,134000,5834.000000
SiH0 [SPBFUT],10,20191211,135000,4115.000000
SiH0 [SPBFUT],10,20191211,140000,3630.000000
SiH0 [SPBFUT],10,20191211,141000,6791.000000
SiH0 [SPBFUT],10,20191211,142000,14058.000000
SiH0 [SPBFUT],10,20191211,143000,11165.000000
SiH0 [SPBFUT],10,20191211,144000,15570.000000
SiH0 [SPBFUT],10,20191211,145000,21905.000000
SiH0 [SPBFUT],10,20191211,150000,14056.000000
SiH0 [SPBFUT],10,20191211,151000,7839.000000
SiH0 [SPBFUT],10,20191211,152000,4109.000000
SiH0 [SPBFUT],10,20191211,153000,7406.000000
SiH0 [SPBFUT],10,20191211,154000,9656.000000
SiH0 [SPBFUT],10,20191211,155000,13641.000000
SiH0 [SPBFUT],10,20191211,160000,7778.000000
SiH0 [SPBFUT],10,20191211,161000,6620.000000
SiH0 [SPBFUT],10,20191211,162000,6908.000000
SiH0 [SPBFUT],10,20191211,163000,11848.000000
SiH0 [SPBFUT],10,20191211,164000,11014.000000
SiH0 [SPBFUT],10,20191211,165000,7905.000000
SiH0 [SPBFUT],10,20191211,170000,8253.000000
SiH0 [SPBFUT],10,20191211,171000,7329.000000
SiH0 [SPBFUT],10,20191211,172000,7435.000000
SiH0 [SPBFUT],10,20191211,173000,8034.000000
SiH0 [SPBFUT],10,20191211,174000,17211.000000
SiH0 [SPBFUT],10,20191211,175000,10484.000000
SiH0 [SPBFUT],10,20191211,180000,6732.000000
SiH0 [SPBFUT],10,20191211,181000,17569.000000
SiH0 [SPBFUT],10,20191211,182000,10441.000000
SiH0 [SPBFUT],10,20191211,183000,56808.000000
SiH0 [SPBFUT],10,20191211,184000,14007.000000
SiH0 [SPBFUT],10,20191211,190000,21724.000000
SiH0 [SPBFUT],10,20191211,191000,12073.000000
SiH0 [SPBFUT],10,20191211,192000,13108.000000
SiH0 [SPBFUT],10,20191211,193000,6583.000000
SiH0 [SPBFUT],10,20191211,194000,3540.000000
SiH0 [SPBFUT],10,20191211,195000,5204.000000
SiH0 [SPBFUT],10,20191211,200000,5274.000000
SiH0 [SPBFUT],10,20191211,201000,6066.000000
SiH0 [SPBFUT],10,20191211,202000,6020.000000
SiH0 [SPBFUT],10,20191211,203000,5848.000000
SiH0 [SPBFUT],10,20191211,204000,2928.000000
SiH0 [SPBFUT],10,20191211,205000,1285.000000
SiH0 [SPBFUT],10,20191211,210000,1616.000000
SiH0 [SPBFUT],10,20191211,211000,10728.000000
SiH0 [SPBFUT],10,20191211,212000,4456.000000
SiH0 [SPBFUT],10,20191211,213000,6586.000000
SiH0 [SPBFUT],10,20191211,214000,5095.000000
SiH0 [SPBFUT],10,20191211,215000,11143.000000
SiH0 [SPBFUT],10,20191211,220000,80412.000000
SiH0 [SPBFUT],10,20191211,221000,51932.000000
SiH0 [SPBFUT],10,20191211,222000,41427.000000
SiH0 [SPBFUT],10,20191211,223000,10991.000000
SiH0 [SPBFUT],10,20191211,224000,25279.000000
SiH0 [SPBFUT],10,20191211,225000,36264.000000
SiH0 [SPBFUT],10,20191211,230000,26551.000000
SiH0 [SPBFUT],10,20191211,231000,25138.000000
SiH0 [SPBFUT],10,20191211,232000,11790.000000
SiH0 [SPBFUT],10,20191211,233000,7187.000000
SiH0 [SPBFUT],10,20191211,234000,9320.000000
SiH0 [SPBFUT],10,20191212,100000,82311.000000
SiH0 [SPBFUT],10,20191212,101000,108969.000000
SiH0 [SPBFUT],10,20191212,102000,38628.000000
SiH0 [SPBFUT],10,20191212,103000,37090.000000
SiH0 [SPBFUT],10,20191212,104000,25288.000000
SiH0 [SPBFUT],10,20191212,105000,28387.000000
SiH0 [SPBFUT],10,20191212,110000,18898.000000
SiH0 [SPBFUT],10,20191212,111000,23242.000000
SiH0 [SPBFUT],10,20191212,112000,13315.000000
SiH0 [SPBFUT],10,20191212,113000,11012.000000
SiH0 [SPBFUT],10,20191212,114000,6424.000000
SiH0 [SPBFUT],10,20191212,115000,25204.000000
SiH0 [SPBFUT],10,20191212,120000,14614.000000
SiH0 [SPBFUT],10,20191212,121000,10704.000000
SiH0 [SPBFUT],10,20191212,122000,9301.000000
SiH0 [SPBFUT],10,20191212,123000,15505.000000
SiH0 [SPBFUT],10,20191212,124000,7678.000000
SiH0 [SPBFUT],10,20191212,125000,6236.000000
SiH0 [SPBFUT],10,20191212,130000,7098.000000
SiH0 [SPBFUT],10,20191212,131000,16790.000000
SiH0 [SPBFUT],10,20191212,132000,33641.000000
SiH0 [SPBFUT],10,20191212,133000,11197.000000
SiH0 [SPBFUT],10,20191212,134000,29476.000000
SiH0 [SPBFUT],10,20191212,135000,12956.000000
SiH0 [SPBFUT],10,20191212,140000,13464.000000
SiH0 [SPBFUT],10,20191212,141000,12226.000000
SiH0 [SPBFUT],10,20191212,142000,9113.000000
SiH0 [SPBFUT],10,20191212,143000,6109.000000
SiH0 [SPBFUT],10,20191212,144000,12797.000000
SiH0 [SPBFUT],10,20191212,145000,7809.000000
SiH0 [SPBFUT],10,20191212,150000,62491.000000
SiH0 [SPBFUT],10,20191212,151000,23797.000000
SiH0 [SPBFUT],10,20191212,152000,34573.000000
SiH0 [SPBFUT],10,20191212,153000,26645.000000
SiH0 [SPBFUT],10,20191212,154000,27861.000000
SiH0 [SPBFUT],10,20191212,155000,82528.000000
SiH0 [SPBFUT],10,20191212,160000,45692.000000
SiH0 [SPBFUT],10,20191212,161000,61657.000000
SiH0 [SPBFUT],10,20191212,162000,26827.000000
SiH0 [SPBFUT],10,20191212,163000,58741.000000
SiH0 [SPBFUT],10,20191212,164000,38297.000000
SiH0 [SPBFUT],10,20191212,165000,15260.000000
SiH0 [SPBFUT],10,20191212,170000,19683.000000
SiH0 [SPBFUT],10,20191212,171000,14300.000000
SiH0 [SPBFUT],10,20191212,172000,15647.000000
SiH0 [SPBFUT],10,20191212,173000,46809.000000
SiH0 [SPBFUT],10,20191212,174000,39225.000000
SiH0 [SPBFUT],10,20191212,175000,56393.000000
SiH0 [SPBFUT],10,20191212,180000,82487.000000
SiH0 [SPBFUT],10,20191212,181000,29743.000000
SiH0 [SPBFUT],10,20191212,182000,35944.000000
SiH0 [SPBFUT],10,20191212,183000,44497.000000
SiH0 [SPBFUT],10,20191212,184000,12042.000000
SiH0 [SPBFUT],10,20191212,190000,11674.000000
SiH0 [SPBFUT],10,20191212,191000,12834.000000
SiH0 [SPBFUT],10,20191212,192000,16077.000000
SiH0 [SPBFUT],10,20191212,193000,15230.000000
SiH0 [SPBFUT],10,20191212,194000,9389.000000
SiH0 [SPBFUT],10,20191212,195000,17280.000000
SiH0 [SPBFUT],10,20191212,200000,10780.000000
SiH0 [SPBFUT],10,20191212,201000,7225.000000
SiH0 [SPBFUT],10,20191212,202000,4823.000000
SiH0 [SPBFUT],10,20191212,203000,4306.000000
SiH0 [SPBFUT],10,20191212,204000,8203.000000
SiH0 [SPBFUT],10,20191212,205000,5359.000000
SiH0 [SPBFUT],10,20191212,210000,4360.000000
SiH0 [SPBFUT],10,20191212,211000,2773.000000
SiH0 [SPBFUT],10,20191212,212000,2916.000000
SiH0 [SPBFUT],10,20191212,213000,7435.000000
SiH0 [SPBFUT],10,20191212,214000,3605.000000
SiH0 [SPBFUT],10,20191212,215000,8052.000000
SiH0 [SPBFUT],10,20191212,220000,16375.000000
SiH0 [SPBFUT],10,20191212,221000,14765.000000
SiH0 [SPBFUT],10,20191212,222000,9826.000000
SiH0 [SPBFUT],10,20191212,223000,28520.000000
SiH0 [SPBFUT],10,20191212,224000,5834.000000
SiH0 [SPBFUT],10,20191212,225000,4323.000000
SiH0 [SPBFUT],10,20191212,230000,6417.000000
SiH0 [SPBFUT],10,20191212,231000,7248.000000
SiH0 [SPBFUT],10,20191212,232000,6538.000000
SiH0 [SPBFUT],10,20191212,233000,5689.000000
SiH0 [SPBFUT],10,20191212,234000,6609.000000
SiH0 [SPBFUT],10,20191213,100000,105679.000000
SiH0 [SPBFUT],10,20191213,101000,39428.000000
SiH0 [SPBFUT],10,20191213,102000,29829.000000
SiH0 [SPBFUT],10,20191213,103000,50409.000000
SiH0 [SPBFUT],10,20191213,104000,19334.000000
SiH0 [SPBFUT],10,20191213,105000,27535.000000
SiH0 [SPBFUT],10,20191213,110000,32645.000000
SiH0 [SPBFUT],10,20191213,111000,16457.000000
SiH0 [SPBFUT],10,20191213,112000,18863.000000
SiH0 [SPBFUT],10,20191213,113000,17097.000000
SiH0 [SPBFUT],10,20191213,114000,15546.000000
SiH0 [SPBFUT],10,20191213,115000,16105.000000
SiH0 [SPBFUT],10,20191213,120000,16426.000000
SiH0 [SPBFUT],10,20191213,121000,22148.000000
SiH0 [SPBFUT],10,20191213,122000,35706.000000
SiH0 [SPBFUT],10,20191213,123000,37619.000000
SiH0 [SPBFUT],10,20191213,124000,42878.000000
SiH0 [SPBFUT],10,20191213,125000,56464.000000
SiH0 [SPBFUT],10,20191213,130000,23278.000000
SiH0 [SPBFUT],10,20191213,131000,13403.000000
SiH0 [SPBFUT],10,20191213,132000,16336.000000
SiH0 [SPBFUT],10,20191213,133000,25207.000000
SiH0 [SPBFUT],10,20191213,134000,79581.000000
SiH0 [SPBFUT],10,20191213,135000,59031.000000
SiH0 [SPBFUT],10,20191213,140000,17086.000000
SiH0 [SPBFUT],10,20191213,141000,46539.000000
SiH0 [SPBFUT],10,20191213,142000,27382.000000
SiH0 [SPBFUT],10,20191213,143000,13183.000000
SiH0 [SPBFUT],10,20191213,144000,19093.000000
SiH0 [SPBFUT],10,20191213,145000,22833.000000
SiH0 [SPBFUT],10,20191213,150000,48760.000000
SiH0 [SPBFUT],10,20191213,151000,21114.000000
SiH0 [SPBFUT],10,20191213,152000,20335.000000
SiH0 [SPBFUT],10,20191213,153000,12644.000000
SiH0 [SPBFUT],10,20191213,154000,18428.000000
SiH0 [SPBFUT],10,20191213,155000,72922.000000
SiH0 [SPBFUT],10,20191213,160000,89052.000000
SiH0 [SPBFUT],10,20191213,161000,66987.000000
SiH0 [SPBFUT],10,20191213,162000,44619.000000
SiH0 [SPBFUT],10,20191213,163000,27212.000000
SiH0 [SPBFUT],10,20191213,164000,37352.000000
SiH0 [SPBFUT],10,20191213,165000,24810.000000
SiH0 [SPBFUT],10,20191213,170000,107937.000000
SiH0 [SPBFUT],10,20191213,171000,133823.000000
SiH0 [SPBFUT],10,20191213,172000,114868.000000
SiH0 [SPBFUT],10,20191213,173000,51693.000000
SiH0 [SPBFUT],10,20191213,174000,56091.000000
SiH0 [SPBFUT],10,20191213,175000,40269.000000
SiH0 [SPBFUT],10,20191213,180000,181794.000000
SiH0 [SPBFUT],10,20191213,181000,57264.000000
SiH0 [SPBFUT],10,20191213,182000,42209.000000
SiH0 [SPBFUT],10,20191213,183000,92718.000000
SiH0 [SPBFUT],10,20191213,184000,24593.000000
SiH0 [SPBFUT],10,20191216,100000,52146.000000
SiH0 [SPBFUT],10,20191216,101000,30244.000000
SiH0 [SPBFUT],10,20191216,102000,13190.000000
SiH0 [SPBFUT],10,20191216,103000,19310.000000
SiH0 [SPBFUT],10,20191216,104000,12529.000000
SiH0 [SPBFUT],10,20191216,105000,11134.000000
SiH0 [SPBFUT],10,20191216,110000,28810.000000
SiH0 [SPBFUT],10,20191216,111000,33949.000000
SiH0 [SPBFUT],10,20191216,112000,23872.000000
SiH0 [SPBFUT],10,20191216,113000,24169.000000
SiH0 [SPBFUT],10,20191216,114000,13219.000000
SiH0 [SPBFUT],10,20191216,115000,18836.000000
SiH0 [SPBFUT],10,20191216,120000,22709.000000
SiH0 [SPBFUT],10,20191216,121000,14641.000000
SiH0 [SPBFUT],10,20191216,122000,26940.000000
SiH0 [SPBFUT],10,20191216,123000,24440.000000
SiH0 [SPBFUT],10,20191216,124000,11308.000000
SiH0 [SPBFUT],10,20191216,125000,11319.000000
SiH0 [SPBFUT],10,20191216,130000,5741.000000
SiH0 [SPBFUT],10,20191216,131000,11532.000000
SiH0 [SPBFUT],10,20191216,132000,15628.000000
SiH0 [SPBFUT],10,20191216,133000,17077.000000
SiH0 [SPBFUT],10,20191216,134000,11306.000000
SiH0 [SPBFUT],10,20191216,135000,8509.000000
SiH0 [SPBFUT],10,20191216,140000,18960.000000
SiH0 [SPBFUT],10,20191216,141000,12618.000000
SiH0 [SPBFUT],10,20191216,142000,12379.000000
SiH0 [SPBFUT],10,20191216,143000,6802.000000
SiH0 [SPBFUT],10,20191216,144000,8746.000000
SiH0 [SPBFUT],10,20191216,145000,14325.000000
SiH0 [SPBFUT],10,20191216,150000,10137.000000
SiH0 [SPBFUT],10,20191216,151000,14473.000000
SiH0 [SPBFUT],10,20191216,152000,9973.000000
SiH0 [SPBFUT],10,20191216,153000,8261.000000
SiH0 [SPBFUT],10,20191216,154000,11895.000000
SiH0 [SPBFUT],10,20191216,155000,11738.000000
SiH0 [SPBFUT],10,20191216,160000,16286.000000
SiH0 [SPBFUT],10,20191216,161000,11797.000000
SiH0 [SPBFUT],10,20191216,162000,5638.000000
SiH0 [SPBFUT],10,20191216,163000,7782.000000
SiH0 [SPBFUT],10,20191216,164000,27818.000000
SiH0 [SPBFUT],10,20191216,165000,28825.000000
SiH0 [SPBFUT],10,20191216,170000,34890.000000
SiH0 [SPBFUT],10,20191216,171000,24336.000000
SiH0 [SPBFUT],10,20191216,172000,26265.000000
SiH0 [SPBFUT],10,20191216,173000,34416.000000
SiH0 [SPBFUT],10,20191216,174000,18590.000000
SiH0 [SPBFUT],10,20191216,175000,34811.000000
SiH0 [SPBFUT],10,20191216,180000,44415.000000
SiH0 [SPBFUT],10,20191216,181000,31489.000000
SiH0 [SPBFUT],10,20191216,182000,19478.000000
SiH0 [SPBFUT],10,20191216,183000,23013.000000
SiH0 [SPBFUT],10,20191216,184000,7987.000000
SiH0 [SPBFUT],10,20191216,190000,5171.000000
SiH0 [SPBFUT],10,20191216,191000,5529.000000
SiH0 [SPBFUT],10,20191216,192000,20270.000000
SiH0 [SPBFUT],10,20191216,193000,10586.000000
SiH0 [SPBFUT],10,20191216,194000,10391.000000
SiH0 [SPBFUT],10,20191216,195000,10715.000000
SiH0 [SPBFUT],10,20191216,200000,5125.000000
SiH0 [SPBFUT],10,20191216,201000,4111.000000
SiH0 [SPBFUT],10,20191216,202000,8902.000000
SiH0 [SPBFUT],10,20191216,203000,7397.000000
SiH0 [SPBFUT],10,20191216,204000,3651.000000
SiH0 [SPBFUT],10,20191216,205000,3995.000000
SiH0 [SPBFUT],10,20191216,210000,3860.000000
SiH0 [SPBFUT],10,20191216,211000,5222.000000
SiH0 [SPBFUT],10,20191216,212000,1862.000000
SiH0 [SPBFUT],10,20191216,213000,2016.000000
SiH0 [SPBFUT],10,20191216,214000,8108.000000
SiH0 [SPBFUT],10,20191216,215000,5869.000000
SiH0 [SPBFUT],10,20191216,220000,2537.000000
SiH0 [SPBFUT],10,20191216,221000,4708.000000
SiH0 [SPBFUT],10,20191216,222000,1903.000000
SiH0 [SPBFUT],10,20191216,223000,4497.000000
SiH0 [SPBFUT],10,20191216,224000,4119.000000
SiH0 [SPBFUT],10,20191216,225000,2678.000000
SiH0 [SPBFUT],10,20191216,230000,1689.000000
SiH0 [SPBFUT],10,20191216,231000,2458.000000
SiH0 [SPBFUT],10,20191216,232000,2541.000000
SiH0 [SPBFUT],10,20191216,233000,3787.000000
SiH0 [SPBFUT],10,20191216,234000,5003.000000
SiH0 [SPBFUT],10,20191217,100000,51826.000000
SiH0 [SPBFUT],10,20191217,101000,28105.000000
SiH0 [SPBFUT],10,20191217,102000,22459.000000
SiH0 [SPBFUT],10,20191217,103000,27254.000000
SiH0 [SPBFUT],10,20191217,104000,21443.000000
SiH0 [SPBFUT],10,20191217,105000,17105.000000
SiH0 [SPBFUT],10,20191217,110000,28583.000000
SiH0 [SPBFUT],10,20191217,111000,18725.000000
SiH0 [SPBFUT],10,20191217,112000,25891.000000
SiH0 [SPBFUT],10,20191217,113000,19528.000000
SiH0 [SPBFUT],10,20191217,114000,11382.000000
SiH0 [SPBFUT],10,20191217,115000,7173.000000
SiH0 [SPBFUT],10,20191217,120000,16753.000000
SiH0 [SPBFUT],10,20191217,121000,20252.000000
SiH0 [SPBFUT],10,20191217,122000,85878.000000
SiH0 [SPBFUT],10,20191217,123000,55342.000000
SiH0 [SPBFUT],10,20191217,124000,24711.000000
SiH0 [SPBFUT],10,20191217,125000,22020.000000
SiH0 [SPBFUT],10,20191217,130000,15564.000000
SiH0 [SPBFUT],10,20191217,131000,12404.000000
SiH0 [SPBFUT],10,20191217,132000,13291.000000
SiH0 [SPBFUT],10,20191217,133000,32548.000000
SiH0 [SPBFUT],10,20191217,134000,16383.000000
SiH0 [SPBFUT],10,20191217,135000,26321.000000
SiH0 [SPBFUT],10,20191217,140000,18250.000000
SiH0 [SPBFUT],10,20191217,141000,17763.000000
SiH0 [SPBFUT],10,20191217,142000,16326.000000
SiH0 [SPBFUT],10,20191217,143000,9930.000000
SiH0 [SPBFUT],10,20191217,144000,13114.000000
SiH0 [SPBFUT],10,20191217,145000,10389.000000
SiH0 [SPBFUT],10,20191217,150000,11753.000000
SiH0 [SPBFUT],10,20191217,151000,11241.000000
SiH0 [SPBFUT],10,20191217,152000,11938.000000
SiH0 [SPBFUT],10,20191217,153000,10213.000000
SiH0 [SPBFUT],10,20191217,154000,10174.000000
SiH0 [SPBFUT],10,20191217,155000,23232.000000
SiH0 [SPBFUT],10,20191217,160000,10842.000000
SiH0 [SPBFUT],10,20191217,161000,6032.000000
SiH0 [SPBFUT],10,20191217,162000,8070.000000
SiH0 [SPBFUT],10,20191217,163000,20172.000000
SiH0 [SPBFUT],10,20191217,164000,9435.000000
SiH0 [SPBFUT],10,20191217,165000,18106.000000
SiH0 [SPBFUT],10,20191217,170000,15940.000000
SiH0 [SPBFUT],10,20191217,171000,13169.000000
SiH0 [SPBFUT],10,20191217,172000,7921.000000
SiH0 [SPBFUT],10,20191217,173000,31914.000000
SiH0 [SPBFUT],10,20191217,174000,19454.000000
SiH0 [SPBFUT],10,20191217,175000,14863.000000
SiH0 [SPBFUT],10,20191217,180000,26467.000000
SiH0 [SPBFUT],10,20191217,181000,18155.000000
SiH0 [SPBFUT],10,20191217,182000,11603.000000
SiH0 [SPBFUT],10,20191217,183000,13006.000000
SiH0 [SPBFUT],10,20191217,184000,8930.000000
SiH0 [SPBFUT],10,20191217,190000,17576.000000
SiH0 [SPBFUT],10,20191217,191000,54505.000000
SiH0 [SPBFUT],10,20191217,192000,19867.000000
SiH0 [SPBFUT],10,20191217,193000,11285.000000
SiH0 [SPBFUT],10,20191217,194000,5763.000000
SiH0 [SPBFUT],10,20191217,195000,4358.000000
SiH0 [SPBFUT],10,20191217,200000,12427.000000
SiH0 [SPBFUT],10,20191217,201000,3985.000000
SiH0 [SPBFUT],10,20191217,202000,3723.000000
SiH0 [SPBFUT],10,20191217,203000,1543.000000
SiH0 [SPBFUT],10,20191217,204000,6993.000000
SiH0 [SPBFUT],10,20191217,205000,7181.000000
SiH0 [SPBFUT],10,20191217,210000,3429.000000
SiH0 [SPBFUT],10,20191217,211000,3253.000000
SiH0 [SPBFUT],10,20191217,212000,2172.000000
SiH0 [SPBFUT],10,20191217,213000,3071.000000
SiH0 [SPBFUT],10,20191217,214000,1522.000000
SiH0 [SPBFUT],10,20191217,215000,2143.000000
SiH0 [SPBFUT],10,20191217,220000,2011.000000
SiH0 [SPBFUT],10,20191217,221000,2480.000000
SiH0 [SPBFUT],10,20191217,222000,5585.000000
SiH0 [SPBFUT],10,20191217,223000,2753.000000
SiH0 [SPBFUT],10,20191217,224000,1760.000000
SiH0 [SPBFUT],10,20191217,225000,11192.000000
SiH0 [SPBFUT],10,20191217,230000,2613.000000
SiH0 [SPBFUT],10,20191217,231000,1845.000000
SiH0 [SPBFUT],10,20191217,232000,1413.000000
SiH0 [SPBFUT],10,20191217,233000,2685.000000
SiH0 [SPBFUT],10,20191217,234000,4374.000000
SiH0 [SPBFUT],10,20191218,100000,26743.000000
SiH0 [SPBFUT],10,20191218,101000,11326.000000
SiH0 [SPBFUT],10,20191218,102000,6053.000000
SiH0 [SPBFUT],10,20191218,103000,15130.000000
SiH0 [SPBFUT],10,20191218,104000,6631.000000
SiH0 [SPBFUT],10,20191218,105000,7633.000000
SiH0 [SPBFUT],10,20191218,110000,11930.000000
SiH0 [SPBFUT],10,20191218,111000,19157.000000
SiH0 [SPBFUT],10,20191218,112000,11854.000000
SiH0 [SPBFUT],10,20191218,113000,6601.000000
SiH0 [SPBFUT],10,20191218,114000,7984.000000
SiH0 [SPBFUT],10,20191218,115000,7026.000000
SiH0 [SPBFUT],10,20191218,120000,9043.000000
SiH0 [SPBFUT],10,20191218,121000,8225.000000
SiH0 [SPBFUT],10,20191218,122000,26291.000000
SiH0 [SPBFUT],10,20191218,123000,29302.000000
SiH0 [SPBFUT],10,20191218,124000,21614.000000
SiH0 [SPBFUT],10,20191218,125000,14364.000000
SiH0 [SPBFUT],10,20191218,130000,11829.000000
SiH0 [SPBFUT],10,20191218,131000,5361.000000
SiH0 [SPBFUT],10,20191218,132000,8999.000000
SiH0 [SPBFUT],10,20191218,133000,4452.000000
SiH0 [SPBFUT],10,20191218,134000,6004.000000
SiH0 [SPBFUT],10,20191218,135000,6498.000000
SiH0 [SPBFUT],10,20191218,140000,2863.000000
SiH0 [SPBFUT],10,20191218,141000,13920.000000
SiH0 [SPBFUT],10,20191218,142000,9283.000000
SiH0 [SPBFUT],10,20191218,143000,7215.000000
SiH0 [SPBFUT],10,20191218,144000,13580.000000
SiH0 [SPBFUT],10,20191218,145000,8168.000000
SiH0 [SPBFUT],10,20191218,150000,6769.000000
SiH0 [SPBFUT],10,20191218,151000,11513.000000
SiH0 [SPBFUT],10,20191218,152000,7455.000000
SiH0 [SPBFUT],10,20191218,153000,15292.000000
SiH0 [SPBFUT],10,20191218,154000,12470.000000
SiH0 [SPBFUT],10,20191218,155000,9241.000000
SiH0 [SPBFUT],10,20191218,160000,6183.000000
SiH0 [SPBFUT],10,20191218,161000,5440.000000
SiH0 [SPBFUT],10,20191218,162000,4400.000000
SiH0 [SPBFUT],10,20191218,163000,5616.000000
SiH0 [SPBFUT],10,20191218,164000,20833.000000
SiH0 [SPBFUT],10,20191218,165000,7502.000000
SiH0 [SPBFUT],10,20191218,170000,6207.000000
SiH0 [SPBFUT],10,20191218,171000,11101.000000
SiH0 [SPBFUT],10,20191218,172000,10444.000000
SiH0 [SPBFUT],10,20191218,173000,13579.000000
SiH0 [SPBFUT],10,20191218,174000,17084.000000
SiH0 [SPBFUT],10,20191218,175000,10075.000000
SiH0 [SPBFUT],10,20191218,180000,23484.000000
SiH0 [SPBFUT],10,20191218,181000,10840.000000
SiH0 [SPBFUT],10,20191218,182000,7076.000000
SiH0 [SPBFUT],10,20191218,183000,31630.000000
SiH0 [SPBFUT],10,20191218,184000,11646.000000
SiH0 [SPBFUT],10,20191218,190000,24956.000000
SiH0 [SPBFUT],10,20191218,191000,47770.000000
SiH0 [SPBFUT],10,20191218,192000,12615.000000
SiH0 [SPBFUT],10,20191218,193000,9125.000000
SiH0 [SPBFUT],10,20191218,194000,6161.000000
SiH0 [SPBFUT],10,20191218,195000,3979.000000
SiH0 [SPBFUT],10,20191218,200000,10066.000000
SiH0 [SPBFUT],10,20191218,201000,4998.000000
SiH0 [SPBFUT],10,20191218,202000,3139.000000
SiH0 [SPBFUT],10,20191218,203000,889.000000
SiH0 [SPBFUT],10,20191218,204000,3402.000000
SiH0 [SPBFUT],10,20191218,205000,2391.000000
SiH0 [SPBFUT],10,20191218,210000,6178.000000
SiH0 [SPBFUT],10,20191218,211000,1531.000000
SiH0 [SPBFUT],10,20191218,212000,4072.000000
SiH0 [SPBFUT],10,20191218,213000,2646.000000
SiH0 [SPBFUT],10,20191218,214000,1455.000000
SiH0 [SPBFUT],10,20191218,215000,2942.000000
SiH0 [SPBFUT],10,20191218,220000,3354.000000
SiH0 [SPBFUT],10,20191218,221000,2622.000000
